name_ko,story_id,title,hook,story_ko,culture_region,era,story_type,source_kind,source_url,confidence,editorial_note
미모사,bstory-mimosa-de-mairan-cupboard,찬장 속에서도 잎을 여닫았습니다,"1729년, 한 천문학자가 미모사를 찬장에 가두었습니다. 빛이 없는데도 잎은 때를 맞춰 열리고 닫혔습니다.","1729년 프랑스의 장 자크 도르투 드 메랑이 미모사 화분 하나를 어두운 찬장에 넣었어요. 미모사 잎은 낮에 펴지고 밤에 접히잖아요. 빛이 없으면 그 리듬도 멈출 거라고 생각하기 쉬운데, 아니었어요. 캄캄한 찬장 안에서도 잎은 때를 맞춰 열리고 닫혔어요. 식물 안에 시계가 들어 있다는 첫 증거였어요. 메랑은 조심스러운 사람이었어요. 온도 변화나 새어 든 빛 같은 다른 요인을 지울 수 없다고 스스로 적었고, 이건 다른 학자들이 이어서 해야 할 일이라고 미뤄 두었어요. 그 뒤 백 년이 지나 드 캉돌이 이 리듬의 주기를 재 보니 스물두 시간 반이었어요. 하루보다 짧았어요.",france,18c,history,magazine,https://srbr.org/the-birth-of-chronobiology-a-botanical-observation/,repeated,birth-story-v1: docs/birth-stories-research-1.md #14. 연도·실험 설계·메랑 본인의 유보·드 캉돌의 22.5시간 측정(1832)을 출처에서 확인. 실험은 메랑이 하고 발표는 동료 마르샹이 했다는 점도 출처에 있다.
미모사,bstory-mimosa-gagliano-drop-training,떨어뜨려도 더는 잎을 접지 않았습니다,화분을 계속 떨어뜨렸더니 미모사가 잎 접기를 그만뒀습니다. 한 달 뒤에도 기억하고 있었습니다.,서호주대학교의 모니카 갈리아노 연구진은 미모사를 동물처럼 다뤄 봤어요. 장치를 만들어 화분을 같은 높이에서 반복해서 떨어뜨린 거예요. 처음에는 미모사가 잎을 착착 접었어요. 그런데 이 충격이 실제로 해롭지 않다는 걸 알아차리자 잎 접기를 그만뒀어요. 더 놀라운 건 그다음이에요. 한 달 동안 아무 방해 없이 놔둔 뒤에 다시 떨어뜨렸는데도 미모사는 잎을 접지 않았어요. 배운 걸 잊지 않은 거예요. 연구진은 이 지속 기간이 동물의 습관화와 맞먹는다고 적었어요. 다만 이 결과를 두고는 단순한 운동 피로일 뿐이라는 반박 논문도 나와 있어요.,australia,2010s,history,magazine,https://www.sci.news/biology/science-mimosa-plants-memory-01695.html,varies,birth-story-v1: docs/birth-stories-research-1.md #15. 장치·한 달 유지·Oecologia 게재를 출처에서 확인. 2017년 Oecologia 에 반박 논문(습관화 근거 불충분)이 실린 사실을 본문 마지막에 밝혔고 그래서 varies.
마가목,bstory-rowan-red-thread-rhyme,마가목과 붉은 실,마녀를 막는 방법은 간단했습니다. 마가목 가지 두 개를 붉은 실로 묶는 것입니다.,"스코틀랜드에는 이런 가락이 전해져요. 마가목과 붉은 실은 마녀의 발을 늦춘다고요. 마가목 잔가지 두 개를 십자로 엇대고 붉은 실로 묶어요. 칼은 쓰지 않아요. 그걸 문설주 위에 걸거나, 외투 안감에 꿰매 넣거나, 주머니에 넣고 다녔어요. 맨섬에서는 오월 전야마다 소한테도 매달아 줬고요. 왜 하필 마가목이었을까요. 열매를 뒤집어 보면 꼭지 자리에 다섯 갈래 별 모양이 새겨져 있어요. 오래된 보호의 표식이거든요. 게다가 붉은색은 마법을 막는 색으로 여겨졌는데, 가을 마가목은 그 붉은 열매를 무더기로 달아요.",scotland,traditional,folklore,garden,https://treesforlife.org.uk/into-the-forest/trees-plants-animals/trees/rowan/rowan-mythology-and-folklore/,repeated,birth-story-v1: docs/birth-stories-research-1.md #16. 가락 원문·칼을 쓰지 않는 금기·맨섬 오월 전야·열매의 오각별을 출처에서 확인. 가락은 직접 인용부호 없이 우리말로 옮겼다.
마가목,bstory-rowan-thor-river-grip,토르를 건져 올린 나무,북유럽 신화에서 급류에 휩쓸리던 토르가 붙잡은 것이 마가목이었습니다.,"북유럽 전승에 이런 이야기가 있어요. 토르가 저승의 거센 강물에 휩쓸려 떠내려가고 있었어요. 그때 마가목 한 그루가 강 쪽으로 몸을 굽혀 주었고, 토르는 그 가지를 붙잡고 뭍으로 올라왔어요. 스칸디나비아에서는 절벽이나 다른 나무의 갈라진 틈에 뿌리를 내린 마가목을 특별히 여겼어요. 땅에 닿지 않고 자란 나무라고 해서 나는 마가목이라 불렀고, 그런 나무에는 더 센 힘이 깃들었다고 봤어요. 룬 문자를 새겨 점을 칠 때 쓰는 나무도 마가목이었고요. 스코틀랜드 고지대에는 열매 말고는 이 나무의 어느 부분도 함부로 쓰지 말라는 강한 금기가 있었어요.",norse,traditional,folklore,garden,https://treesforlife.org.uk/into-the-forest/trees-plants-animals/trees/rowan/rowan-mythology-and-folklore/,varies,birth-story-v1: docs/birth-stories-research-1.md #17. 토르 일화·'나는 마가목'·룬 점·고지대 금기를 같은 출처에서 확인. 16번과 출처가 같지만 다루는 대목이 다르다. 출처가 원전을 특정하지 않아 varies.
검은 포플라,bstory-black-poplar-heliades-amber,울다가 나무가 된 자매들,해의 아들이 떨어져 죽자 누이들은 강가에서 울다 포플러가 됐습니다. 눈물은 굳어 호박이 됐습니다.,"파에톤은 태양신 헬리오스의 아들이에요. 아버지의 태양 마차를 몰겠다고 고집을 부리다가 제우스의 벼락을 맞고 에리다노스강으로 떨어졌어요. 누이인 헬리아데스 자매들이 강가에 모여 울었어요. 울음이 그치지 않았어요. 그러다 발목이 굳고 뿌리가 잡히기 시작했어요. 오비디우스는 그 장면을 이렇게 적었어요. 맏이가 땅에 몸을 던지려는데 발목이 이미 굳어 있었고, 다른 누이는 머리카락을 쥐어뜯으려다 잎 달린 가지를 뜯었다고요. 자매들은 포플러가 됐어요. 그리고 흘러내린 눈물은 햇볕에 굳어 호박이 됐어요. 강물을 타고 흘러간 그 호박을 사람들이 주워 갔고요.",greece-rome,ancient,folklore,book-pd,https://www.theoi.com/Nymphe/NymphaiHeliades.html,repeated,birth-story-v1: docs/birth-stories-research-1.md #18. 퍼블릭 도메인 번역문을 읽고 새로 쓴 문장. 오비디우스·히기누스 등 복수 원전이 같은 변신을 전한다.
검은 포플라,bstory-black-poplar-600-females,영국에 남은 암나무는 육백 그루입니다,영국의 야생 검은포플러는 칠천 그루쯤 남았습니다. 그중 암나무는 육백 그루입니다.,"검은포플러는 한때 영국 풍경의 기본값이었어요. 지금은 아니에요. 야생 상태로 남은 검은포플러가 칠천 그루쯤인데, 그중 암나무는 육백 그루밖에 안 돼요. 문제는 여기예요. 나무가 씨로 이어지려면 암수가 서로 닿을 만한 거리에 있어야 하는데, 남은 나무들이 도랑가와 범람원에 뿔뿔이 흩어져 자라거든요. 슈롭셔, 체셔, 서머싯, 이스트앵글리아 쪽에 그나마 몰려 있어요. 다 자라면 삼십 미터까지 크고, 껍질이 짙은 갈색을 넘어 거의 검게 보여서 이런 이름이 붙었어요. 나방 애벌레들에게는 아주 중요한 먹이나무이기도 해요.",england,modern,history,garden,https://www.woodlandtrust.org.uk/trees-woods-and-wildlife/british-trees/a-z-of-british-trees/black-poplar/,repeated,"birth-story-v1: docs/birth-stories-research-1.md #19. 7,000그루·암나무 600그루·주요 분포지·수고 30m·나방 먹이식물을 출처에서 확인. 고립 분포가 결실을 어렵게 한다는 해석은 출처의 '고립되어 자란다'는 서술에 기댄 우리 문장이다."
매쉬 메리골드,bstory-marsh-marigold-not-a-marigold,메리골드가 아닌 메리골드,이름에 메리골드가 들어 있지만 이 꽃은 메리골드와 아무 관계가 없습니다.,"매쉬 메리골드는 이름이 잘못 붙은 대표적인 꽃이에요. 출처 자료도 대놓고 이 이름이 오해를 부른다고 적어 놓았어요. 생김새도 메리골드를 안 닮았고, 집안도 달라요. 메리골드는 국화과인데 매쉬 메리골드는 미나리아재비과예요. 학명은 칼타 팔루스트리스, 팔루스트리스는 늪에 산다는 뜻이에요. 뉴펀들랜드부터 알래스카까지, 남으로는 네브래스카와 노스캐롤라이나까지 물가를 따라 자라는 여러해살이풀이에요. 이름표만 보고 화단의 메리골드를 떠올리면 완전히 다른 꽃을 만나게 돼요. 물에 발을 담근 채 노란 꽃을 피우는 풀이거든요.",north-america,modern,history,garden,https://plants.ces.ncsu.edu/plants/caltha-palustris/,repeated,"birth-story-v1: docs/birth-stories-research-1.md #20. 'The common name, Marsh marigold, is misleading' 라는 출처 문장과 미나리아재비과 소속, 분포를 확인. 이름 함정 자체를 본문의 몸통으로 삼았다."
양치,bstory-fern-seed-walk-invisible,고사리 씨앗을 쥐면 투명해집니다,셰익스피어의 등장인물은 이렇게 말합니다. 우리에겐 고사리 씨앗 처방이 있으니 보이지 않게 다닌다고요.,"헨리 4세 1부에 이런 대사가 나와요. 우리에겐 고사리 씨앗 처방이 있으니 보이지 않게 다닌다고요. 관객이 웃으려면 그 말을 알아들어야 하잖아요. 그러니까 그 시절 영국 사람들은 고사리 씨앗이 사람을 투명하게 만든다고 믿었던 거예요. 채집법도 정해져 있었어요. 한여름 밤 자정, 고사리 잎 아래에 백랍 접시 열두 장을 겹쳐 놓아요. 자정에 푸른 꽃이 열리며 금빛 씨앗 한 알이 떨어지는데, 그게 접시 열한 장을 뚫고 열두 번째 접시에 내려앉는다는 거예요. 사실 고사리는 꽃도 씨앗도 없어요. 잎 뒷면의 갈색 점, 그건 포자예요.",england,16c-19c,folklore,other,https://britishfairies.wordpress.com/2018/02/18/fern-seed-and-invisibility/,varies,birth-story-v1: docs/birth-stories-research-1.md #21. 셰익스피어 대사 위치와 백랍 접시 열두 장 채집법을 출처에서 확인. 대사는 인용부호 없이 우리말로 옮겼다. 민간전승이라 varies.
양치,bstory-fern-boyi-shuqi-wei,주나라 곡식을 안 먹겠다며 캐 먹은 것,두 형제는 주나라 곡식을 먹지 않겠다며 산에 들어가 풀을 캐 먹었습니다. 그러다 굶어 죽었습니다.,"사기 백이열전에 나오는 이야기예요. 백이와 숙제는 고죽군의 두 아들이었어요. 무왕이 은나라를 치는 것을 두고 신하가 임금을 죽이는 일이라며 말렸지만 소용없었어요. 천하가 주나라를 섬기게 되자 두 사람은 그것을 부끄럽게 여겼어요. 의롭게 주나라 곡식을 먹지 않겠다며 수양산에 숨어 미를 캐 먹었어요. 굶어 죽기 직전에 노래 하나를 지었고, 그러고는 수양산에서 굶어 죽었어요. 여기 나오는 미를 우리말로는 오래도록 고사리라고 옮겨 왔어요. 다만 그 풀이 실제로 어떤 식물이었는지는 갈려요. 고사리로 보는 쪽도, 살갈퀴 종류로 보는 쪽도 있어요.",china,ancient,history,book-pd,https://ctext.org/shiji/bo-yi-lie-zhuan,varies,birth-story-v1: docs/birth-stories-research-1.md #22. 사기 원문(采薇而食之·餓死於首陽山)을 확인하고 우리 문장으로 새로 썼다. 薇의 비정이 고사리와 살갈퀴로 갈린다는 점을 본문에 명시했다 — 전형적인 이름 함정이라 감추지 않았다.
양치,bstory-fern-fernseed-invisible,고사리 씨앗을 가진 도둑,셰익스피어의 강도는 고사리 씨앗 처방으로 투명해진다고 자랑해요.,"양치식물은 꽃도 씨앗도 맺지 않아요. 포자로 번지죠. 그런데 눈에 보이지 않는 씨앗이 있다면 그걸 지닌 사람도 보이지 않게 되지 않을까. 이 논리가 유럽에 오래 떠돌았어요. 셰익스피어는 헨리 4세 1부 2막 1장에서 그 믿음을 그대로 무대에 올려요. 강도 개즈힐이 이렇게 말해요. 우리는 성 안에 있는 것처럼 마음 놓고 훔친다, 우리에게는 고사리 씨앗 처방이 있어서 보이지 않게 다니거든. 그러자 여관 지배인이 곧바로 받아쳐요. 글쎄, 네가 보이지 않게 다니는 건 고사리 씨앗보다 밤 덕이 더 클 것 같은데.",england,16c,literary,book-pd,https://shakespeare.mit.edu/1henryiv/1henryiv.2.1.html,repeated,"대사는 새로 옮긴 것이고 원문은 ""we have the receipt of fern-seed, we walk invisible""이다. 씨앗은 성 요한 축일 전야에만 떨어진다는 절차 전승이 함께 따라붙는다."
양치,bstory-fern-pteridomania-1855,1855년 영국을 덮친 고사리 열병,킹즐리는 딸들이 걸린 유행에 '프테리도마니아'라는 병명을 붙였어요.,"1855년 5월, 찰스 킹즐리는 글라우코스, 혹은 바닷가의 경이라는 책을 냅니다. 그 안에 이런 문장이 있어요. 당신의 딸들도 아마 요즘 유행하는 프테리도마니아에 걸려서, 고사리를 모으고 사들이고, 그것을 기를 워드 상자까지 장만하고, 발음도 안 되는 학명을 두고 다투고 있을 거라고요. 그 상자 값은 아버지가 치른다는 말도 괄호로 덧붙여요. 프테리도마니아는 킹즐리가 만든 말이에요. 양치식물을 뜻하는 그리스어 어근에 광기를 뜻하는 마니아를 붙였죠. 그러면서도 그는 이 유행이 소설이나 자수보다 딸들을 더 활기차고 밝게 만든다고 적었어요.",britain,victorian,literary,book-pd,https://www.gutenberg.org/cache/epub/695/pg695.txt,repeated,프로젝트 구텐베르크 전문에서 해당 문단을 직접 확인했다. 초판은 1855년 5월이고 확인한 판본은 1859년 4판 계열이다. 인용은 한국어 의역.
범의귀,bstory-saxifraga-rock-breaker,바위를 깨는 풀이라는 이름,속명 자체가 바위를 깬다는 뜻입니다. 실제로 이 풀은 바위 틈에 뿌리를 박고 시간을 들여 돌을 벌립니다.,"범의귀속의 속명 삭시프라가는 라틴어 두 낱말을 붙인 이름이에요. 삭숨은 바위, 프란게레는 깨뜨린다는 뜻이에요. 합치면 바위를 깨는 풀이 돼요. 허풍이 아니에요. 이 무리는 그늘진 벼랑이나 이끼 낀 바위 틈에 자리를 잡고, 그 틈에 뿌리를 밀어 넣어 시간을 들여 돌을 조금씩 벌려 놓거든요. 사람 눈에는 그저 작고 여린 풀인데, 하는 일은 바위 쪼개기예요. 무거운 점토질 흙도 견뎌서 지피식물로 곧잘 쓰이고요. 도감에서는 무릎 높이도 안 되는 풀 옆에 이 사나운 이름이 나란히 붙어 있어요.",global,modern,history,garden,https://plants.ces.ncsu.edu/plants/saxifraga-stolonifera/,repeated,"birth-story-v1: docs/birth-stories-research-1.md #23. 속명 어원(saxum+frangere)과 바위 틈 생육, 점토 내성을 출처에서 확인. 출처 페이지는 바위취(S. stolonifera)이고 birth_flowers 의 '범의귀'는 속 단위 표기라, 본문도 속 이야기로 썼다."
범의귀,bstory-aarons-beard-wheler1676,1676년 한 그루에서,영국과 아일랜드 야생 개체가 전부 1676년 들여온 정원 계통 하나에서 갈라졌대요.,"아론의 수염이라 불리는 히페리쿰 칼리키눔은 불가리아와 튀르키예 북서부가 고향이에요. 영국 제도에는 1676년에 조지 휠러 경이 이스탄불 근처에서 가져와 심었죠. 놀라운 건 그다음이에요. 영국과 아일랜드에서 야생으로 자라는 개체가 전부 그때 들어온 정원 계통 하나에서 갈라져 나온 것으로 보인다는 거예요. 비결은 번식 방식에 있어요. 이 아관목은 영국과 아일랜드에서 꽃이 대체로 자가불화합성이라 씨를 잘 맺지 못하는데, 대신 땅속줄기가 흙 속을 빠르게 달리며 한자리에 오래 남는 복제 군락을 만들거든요. 350년 가까이 같은 개체가 몸을 늘려 온 셈이죠. 다만 새 원예 품종이 들어오면 그 벽이 깨져 침입성이 커질 수 있다는 경고도 함께 붙어 있어요.",britain,17c,history,other,https://bsbi.org/in-your-area/local-botany/co-fermanagh/fermanagh-species-accounts/hypericum-calycinum-l,single_source,국명 '범의귀'는 Saxifraga인데 영어 Aaron's Beard는 보통 Hypericum calycinum을 가리킨다. 표의 이름이 어긋나는 자리라 두 갈래를 각각 한 편씩 실었다. 시편 133편 어원설은 본문 확인이 안 돼 뺐다.
