month,day,name_ko,slug,commons_page_url,direct_url,author,license,width,species_note,family_line
9,23,주목,jumok,https://commons.wikimedia.org/wiki/File:Japanese_Yew_Taxus_cuspidata_Leaf_Closeup_3008px.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Japanese_Yew_Taxus_cuspidata_Leaf_Closeup_3008px.jpg/1280px-Japanese_Yew_Taxus_cuspidata_Leaf_Closeup_3008px.jpg,Photo (c)2007 Derek Ramsey (Ram-Man),CC BY-SA 2.5,3008,"name_ko 주목에 대응하는 Taxus cuspidata. 파일 제목에 학명과 Japanese Yew 병기, 잎 근접컷.",살아 천 년 죽어 천 년이라는 말이 붙은 나무예요. 붉은 열매만 달고 씨앗에는 독을 숨겨 두었어요.
9,24,오렌지,orenji,https://commons.wikimedia.org/wiki/File:Citrus_sinensis_CloseupFlowerSolanadelPino.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Citrus_sinensis_CloseupFlowerSolanadelPino.jpg/1280px-Citrus_sinensis_CloseupFlowerSolanadelPino.jpg,Javier martin,Public domain,2976,"영문명 Orange에 대응하는 Citrus sinensis. 파일 제목 학명과 CloseupFlower 표기 일치, 꽃 근접컷.",열매가 익는 동안 다음 해에 필 꽃봉오리가 같은 가지에 함께 맺혀요. 한 나무에서 꽃과 열매를 같이 보게 되는 이유예요.
9,25,메귀리,megwiri,https://commons.wikimedia.org/wiki/File:Avena_fatua_sl6.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Avena_fatua_sl6.jpg/1280px-Avena_fatua_sl6.jpg,Stefan.lefnaer,CC BY-SA 4.0,3096,name_ko 메귀리의 학명 Avena fatua로 확보. 영문명 Animated Oat는 보통 Avena sterilis를 가리켜 두 이름이 어긋난다. 한글명 기준으로 골랐다.,씨앗에 붙은 까끄라기가 습기에 따라 비틀렸다 풀렸다 해요. 그 힘으로 스스로 땅을 파고 들어가요.
9,26,감,gam,"https://commons.wikimedia.org/wiki/File:Fuyu_persimmon_fruits,_one_cut_open.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Fuyu_persimmon_fruits%2C_one_cut_open.jpg/1280px-Fuyu_persimmon_fruits%2C_one_cut_open.jpg,Frank Schulenburg,CC BY-SA 4.0,5472,name_ko 감의 학명 Diospyros kaki로 확보. 영문명 Date Plum은 보통 Diospyros lotus(고욤나무)를 가리켜 두 이름이 어긋난다. 한글명 기준으로 골랐다.,떫은맛은 익으면서 스스로 사라져요. 씨앗이 여물기 전에 먹히지 않으려고 걸어 둔 시간 잠금장치예요.
9,27,떡갈나무,tteokgalnamu-0927,https://commons.wikimedia.org/wiki/File:Quercus_dentata_(44354176202).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Quercus_dentata_%2844354176202%29.jpg/1280px-Quercus_dentata_%2844354176202%29.jpg,LiCheng Shih,CC BY 2.0,6016,"name_ko 떡갈나무에 대응하는 Quercus dentata. 파일 제목 학명 일치, 잎 근접컷.",잎이 참나무 무리에서 가장 커요. 예전엔 이 잎에 떡을 싸서 쪄 먹었고 이름도 거기서 왔어요.
9,28,색비름,saekbireum,https://commons.wikimedia.org/wiki/File:Amaranthus_tricolor_(in_a_flowerbed)_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Amaranthus_tricolor_%28in_a_flowerbed%29_02.jpg/1280px-Amaranthus_tricolor_%28in_a_flowerbed%29_02.jpg,Kor!An (Корзун Андрей),CC BY-SA 3.0,2816,name_ko 색비름의 학명 Amaranthus tricolor로 확보. 영문명 Love-Lies-Bleeding은 보통 Amaranthus caudatus를 가리켜 두 이름이 어긋난다. 한글명 기준으로 골랐다.,꽃보다 잎이 화려해요. 붉고 노란 물이 잎에 번져서 멀리서 보면 꽃밭처럼 보여요.
9,29,사과,sagwa-0929,https://commons.wikimedia.org/wiki/File:Malus_domestica_(Apple)_flowers_3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Malus_domestica_%28Apple%29_flowers_3.jpg/1280px-Malus_domestica_%28Apple%29_flowers_3.jpg,Relativity,CC BY-SA 4.0,5472,"영문명 Apple에 대응하는 Malus domestica. 파일 제목 학명과 flowers 표기 일치, 꽃 근접컷.",꽃은 분홍으로 열렸다가 하얗게 바래요. 벌에게 지금이 제일 좋은 때라고 알려 주는 신호예요.
9,30,삼나무,samnamu-0930,https://commons.wikimedia.org/wiki/File:Japanese_cedar_cones_-_Cryptomeria_japonica.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Japanese_cedar_cones_-_Cryptomeria_japonica.jpg/1280px-Japanese_cedar_cones_-_Cryptomeria_japonica.jpg,MrPanyGoff,CC BY-SA 3.0,3014,name_ko 삼나무의 학명 Cryptomeria japonica로 확보. 영문명 Cedar는 보통 Cedrus속을 가리켜 두 이름이 어긋난다. 한글명 기준으로 골랐다.,가지 끝마다 작은 방울 같은 열매가 달려요. 곧게 자라는 성질 때문에 오래도록 기둥감으로 쓰였어요.
10,2,살구,salgu,https://commons.wikimedia.org/wiki/File:Prunus_armeniaca_flowers_in_Kharkov.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Prunus_armeniaca_flowers_in_Kharkov.jpg/1280px-Prunus_armeniaca_flowers_in_Kharkov.jpg,Victor Vizu,CC BY-SA 3.0,3264,"영문명 Apricot에 대응하는 Prunus armeniaca. 파일 제목 학명 일치, 꽃 근접컷.",매화가 진 자리에 이어서 피어요. 잎이 나기 전에 꽃부터 터뜨려서 가지가 통째로 하얘져요.
10,3,단풍나무,danpungnamu,https://commons.wikimedia.org/wiki/File:Japanischer_Ahorn_--_2021_--_3946.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Japanischer_Ahorn_--_2021_--_3946.jpg/1280px-Japanischer_Ahorn_--_2021_--_3946.jpg,Dietmar Rabich,CC BY-SA 4.0,4268,"name_ko 단풍나무에 대응하는 Acer palmatum. Commons 분류 학명 일치, 단풍 든 잎 매크로 근접컷.",잎이 붉어지는 건 초록이 빠져나간 뒤에야 원래 색이 드러나는 거예요. 붉은색은 새로 칠한 게 아니라 내내 안에 있었어요.
10,4,홉,hop,https://commons.wikimedia.org/wiki/File:Humulus_Lupulus_Hopfendolde-mit-hopfengarten.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Humulus_Lupulus_Hopfendolde-mit-hopfengarten.jpg/1280px-Humulus_Lupulus_Hopfendolde-mit-hopfengarten.jpg,LuckyStarr,CC BY 2.5,2560,"영문명 Common Hop에 대응하는 Humulus lupulus. 파일 제목 학명 일치, 구화수 근접컷.",솔방울처럼 생긴 이 열매가 맥주의 쓴맛을 맡아요. 암그루에만 달려서 밭에는 암그루만 심어요.
10,5,종려나무,jongryeonamu,https://commons.wikimedia.org/wiki/File:Trachycarpus_fortunei_inflorescence.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Trachycarpus_fortunei_inflorescence.jpg/1280px-Trachycarpus_fortunei_inflorescence.jpg,Rillke,CC BY-SA 3.0,1500,"영문명 Windmill Palm에 대응하는 Trachycarpus fortunei. 파일 제목 학명과 inflorescence 표기 일치, 꽃차례 컷.",줄기를 갈색 섬유가 그물처럼 감싸요. 그 섬유를 벗겨 밧줄과 빗자루를 만들어 썼어요.
10,6,개암나무,gaeamnamu,https://commons.wikimedia.org/wiki/File:Male_inflorescence_of_Corylus_heterophylla_var._thunbergii.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Male_inflorescence_of_Corylus_heterophylla_var._thunbergii.jpg/1280px-Male_inflorescence_of_Corylus_heterophylla_var._thunbergii.jpg,小石川人晃,CC BY-SA 4.0,6048,"name_ko 개암나무에 대응하는 Corylus heterophylla. 파일 제목 학명과 male inflorescence 표기 일치, 수꽃차례 근접컷.",잎보다 먼저 긴 꼬리 같은 수꽃이 늘어져요. 바람이 지나갈 때마다 노란 가루를 털어 보내요.
10,7,전나무,jeonnamu,https://commons.wikimedia.org/wiki/File:Abies_holophylla_lt.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Abies_holophylla_lt.jpg/1280px-Abies_holophylla_lt.jpg,Darius Baužys,CC BY-SA 4.0,4928,"name_ko 전나무에 대응하는 Abies holophylla. 파일 제목 학명 일치, 새 잎이 돋은 가지 근접컷.",솔방울이 아래로 매달리지 않고 위를 향해 서요. 다 익으면 통째로 떨어지지 않고 비늘부터 흩어져요.
10,8,파슬리,paseulri,https://commons.wikimedia.org/wiki/File:Parsley_leaves.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Parsley_leaves.jpg/1280px-Parsley_leaves.jpg,Jeffery Martin,CC0,4608,"영문명 Parsley에 대응하는 Petroselinum crispum. Commons 분류 학명 일치, 곱슬 잎 근접컷.",접시 가장자리 장식으로만 쓰이기엔 아까운 잎이에요. 씹으면 입 안의 냄새를 정리해 주는 쪽에 더 재주가 있어요.
10,9,회향,hoehyang,https://commons.wikimedia.org/wiki/File:Foeniculum_vulgare_FlowersCloseup_15July2009_ParqueNaturalLagunasdelaMata.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Foeniculum_vulgare_FlowersCloseup_15July2009_ParqueNaturalLagunasdelaMata.jpg/1280px-Foeniculum_vulgare_FlowersCloseup_15July2009_ParqueNaturalLagunasdelaMata.jpg,Javier martin,Public domain,3648,"영문명 Fennel에 대응하는 Foeniculum vulgare. 파일 제목 학명과 FlowersCloseup 표기 일치, 꽃차례 근접컷.",씨앗을 씹으면 은은한 단맛이 돌아요. 인도에서는 식사 끝에 한 줌씩 내주는 게 오랜 습관이에요.
10,10,멜론,melron,https://commons.wikimedia.org/wiki/File:Flower_of_Cucumis_melo.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Flower_of_Cucumis_melo.jpg/1280px-Flower_of_Cucumis_melo.jpg,Frantishak,CC BY-SA 4.0,2960,"영문명 Melon에 대응하는 Cucumis melo. 파일 제목 학명과 Flower 표기 일치, 꽃 근접컷.",한 그루에 수꽃과 암꽃이 따로 피어요. 열매를 맺는 건 밑동이 볼록한 암꽃 쪽이에요.
10,11,부처꽃,bucheokkot,https://commons.wikimedia.org/wiki/File:Lythrum_salicaria_flowers_-_Kulna.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Lythrum_salicaria_flowers_-_Kulna.jpg/1280px-Lythrum_salicaria_flowers_-_Kulna.jpg,Ivar Leidus,CC BY-SA 4.0,4000,"CSV 학명 Lythrum의 대표종 Lythrum salicaria. 파일 제목 학명과 flowers 표기 일치, 꽃차례 근접컷.",물가에서 곧게 서서 보랏빛 탑을 쌓아요. 백중에 부처님께 올리던 꽃이라 이름이 그렇게 붙었어요.
10,12,월귤,wolgyul,https://commons.wikimedia.org/wiki/File:Vaccinium_vitis-idaea_(flowering).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Vaccinium_vitis-idaea_%28flowering%29.jpg/1280px-Vaccinium_vitis-idaea_%28flowering%29.jpg,Hans Hillewaert,CC BY-SA 3.0,3604,name_ko 월귤의 학명 Vaccinium vitis-idaea로 확보. 영문명 Bilberry는 보통 Vaccinium myrtillus를 가리켜 두 이름이 어긋난다. 한글명 기준으로 골랐다.,고산과 툰드라의 추위 속에서 자라요. 잎을 겨울에도 떨구지 않고 눈 밑에서 그대로 버텨요.
10,13,조팝나무,jopapnamu,https://commons.wikimedia.org/wiki/File:Spiraea_prunifolia_var._simpliciflora_2014.4.5_(13679069895).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Spiraea_prunifolia_var._simpliciflora_2014.4.5_%2813679069895%29.jpg/1280px-Spiraea_prunifolia_var._simpliciflora_2014.4.5_%2813679069895%29.jpg,영철 이 from 광주 광역시,CC BY-SA 2.0,3888,"CSV 학명 Spiraea와 name_ko 조팝나무에 대응하는 Spiraea prunifolia. 파일 제목 학명 일치, 꽃 무리 컷.",가지마다 흰 꽃이 좁쌀처럼 촘촘히 붙어요. 튀긴 좁쌀을 붙여 놓은 것 같다고 해서 이름이 생겼어요.
10,15,스위트 바즐,seuwiteu-bajeul,https://commons.wikimedia.org/wiki/File:Ocimum_basilicum_CG_NBG_LR.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Ocimum_basilicum_CG_NBG_LR.jpg/1280px-Ocimum_basilicum_CG_NBG_LR.jpg,PumpkinSky,CC BY-SA 4.0,6000,"영문명 Sweet Basil에 대응하는 Ocimum basilicum. 파일 제목 학명 일치, 잎 근접컷.",꽃대가 올라오면 잎 맛이 옅어져요. 그래서 향을 쓰려는 사람은 꽃봉오리를 미리 잘라 줘요.
10,17,포도,podo,"https://commons.wikimedia.org/wiki/File:Bunch_of_grapes_amidst_vine_leaves,_Ponte_de_Sor_(approx._GPS_location)_julesvernex2.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Bunch_of_grapes_amidst_vine_leaves%2C_Ponte_de_Sor_%28approx._GPS_location%29_julesvernex2.jpg/1280px-Bunch_of_grapes_amidst_vine_leaves%2C_Ponte_de_Sor_%28approx._GPS_location%29_julesvernex2.jpg,Jules Verne Times Two,CC BY-SA 4.0,4072,"영문명 Grape에 대응하는 Vitis vinifera. 파일 설명 학명 일치, 열매송이 근접컷.",껍질에 앉은 뿌연 가루는 먼지가 아니에요. 수분을 지키려고 스스로 두른 밀랍이라 씻으면 사라져요.
10,18,넌출월귤,neonchulwolgyul,https://commons.wikimedia.org/wiki/File:Vaccinium_oxycoccos_kz05.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Vaccinium_oxycoccos_kz05.jpg/1280px-Vaccinium_oxycoccos_kz05.jpg,"Krzysztof Ziarnek, Kenraiz",CC BY-SA 4.0,4602,"name_ko 넌출월귤과 영문명 Cranberry에 대응하는 Vaccinium oxycoccos. 파일 제목 학명 일치, 꽃 컷.",이끼 늪 위를 실처럼 기어 다니며 자라요. 열매가 물에 뜨는 성질이 있어 수확할 때 밭에 물을 채워요.
10,19,빨강 봉선화,ppalgang-bongseonhwa,https://commons.wikimedia.org/wiki/File:Impatiens_balsamina_hybrid-4-xavier_cottage-yercaud-salem-India.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Impatiens_balsamina_hybrid-4-xavier_cottage-yercaud-salem-India.jpg/1280px-Impatiens_balsamina_hybrid-4-xavier_cottage-yercaud-salem-India.jpg,Yercaud-elango,CC BY-SA 4.0,3456,"name_ko 봉선화와 영문명 Balsam에 대응하는 Impatiens balsamina. 파일 제목 학명 일치, name_ko의 빨강에 맞춰 붉은 꽃 개체로 골랐다.",여문 씨주머니를 건드리면 탁 터지며 씨를 튕겨 내요. 학명에 참을성 없다는 뜻이 붙은 이유예요.
10,20,마,,,,,,,"미확보. name_ko 마는 참마(Dioscorea)를, 영문명 Indian Hemp는 삼이나 Apocynum을 가리켜 서로 다른 과의 식물이다. CSV에 학명이 없어 어느 쪽인지 특정할 수 없어 후보를 올리지 않았다. 편집 판단 필요.",
10,21,엉겅퀴,eonggeongkwi,https://commons.wikimedia.org/wiki/File:Japanese_Thistle_Cirsium_japonicum_bud-flower.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Japanese_Thistle_Cirsium_japonicum_bud-flower.jpg/1280px-Japanese_Thistle_Cirsium_japonicum_bud-flower.jpg,TANAKA Juuyoh (田中十洋),CC BY 2.0,3648,"name_ko 엉겅퀴에 대응하는 Cirsium japonicum. 파일 제목에 학명과 Japanese Thistle 병기, 꽃 근접컷.",가시는 잎에만 있고 꽃에는 없어요. 먹히지 않으려는 방어와 벌을 부르려는 초대를 한 몸에 나눠 두었어요.
10,22,벗풀,beotpul,"https://commons.wikimedia.org/wiki/File:%E9%87%8E%E6%85%88%E5%A7%91_Sagittaria_trifolia_-%E9%AB%98%E9%9B%84%E5%8E%9F%E7%94%9F%E6%A4%8D%E7%89%A9%E5%9C%92_Kaohsiung_Original_Botanical_Garden,_Taiwan-_(26111914217).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/%E9%87%8E%E6%85%88%E5%A7%91_Sagittaria_trifolia_-%E9%AB%98%E9%9B%84%E5%8E%9F%E7%94%9F%E6%A4%8D%E7%89%A9%E5%9C%92_Kaohsiung_Original_Botanical_Garden%2C_Taiwan-_%2826111914217%29.jpg/1280px-%E9%87%8E%E6%85%88%E5%A7%91_Sagittaria_trifolia_-%E9%AB%98%E9%9B%84%E5%8E%9F%E7%94%9F%E6%A4%8D%E7%89%A9%E5%9C%92_Kaohsiung_Original_Botanical_Garden%2C_Taiwan-_%2826111914217%29.jpg,阿橋 HQ,CC BY-SA 2.0,2736,"name_ko 벗풀과 영문명 Arrow-Head에 대응하는 Sagittaria trifolia. 파일 제목 학명 일치, 잎과 꽃 컷.",잎이 화살촉을 닮아서 이름이 붙었어요. 물속에 잠긴 잎은 화살촉 대신 가늘고 긴 모양으로 자라요.
10,23,흰독말풀,huindokmalpul,https://commons.wikimedia.org/wiki/File:Datura_stramonium_flower_(8975477148).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Datura_stramonium_flower_%288975477148%29.jpg/1280px-Datura_stramonium_flower_%288975477148%29.jpg,"John Tann from Sydney, Australia",CC BY 2.0,3289,"name_ko 흰독말풀과 영문명 Thorn Apple에 대응하는 Datura stramonium. 파일 제목 학명과 flower 표기 일치, 한글명에 맞춰 흰 꽃 개체로 골랐다.",해가 지고 나서야 나팔 같은 꽃을 열어요. 밤에 오는 나방만 상대하기로 정한 거예요. 온몸에 독이 있으니 만지고 나면 손을 씻어 주세요.
10,24,매화,maehwa,"https://commons.wikimedia.org/wiki/File:Flowers_of_Prunus_mume_(Armenaca_mume_%E2%80%98Bumpi%E2%80%99)_at_Nagai_Botanical_Garden,_February_2024_-_5452.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Flowers_of_Prunus_mume_%28Armenaca_mume_%E2%80%98Bumpi%E2%80%99%29_at_Nagai_Botanical_Garden%2C_February_2024_-_5452.jpg/1280px-Flowers_of_Prunus_mume_%28Armenaca_mume_%E2%80%98Bumpi%E2%80%99%29_at_Nagai_Botanical_Garden%2C_February_2024_-_5452.jpg,Laitche,CC BY-SA 4.0,5144,"CSV 학명 Prunus mume와 정확히 일치. 파일 제목 학명 일치, 가지째 담은 꽃 근접컷.",눈이 채 녹기 전에 피어요. 잎도 나기 전에 꽃부터 여는 성질이라 향이 유난히 멀리 가요.
10,25,단풍나무,danpungnamu,https://commons.wikimedia.org/wiki/File:Japanischer_Ahorn_--_2021_--_3946.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Japanischer_Ahorn_--_2021_--_3946.jpg/1280px-Japanischer_Ahorn_--_2021_--_3946.jpg,Dietmar Rabich,CC BY-SA 4.0,4268,"name_ko 단풍나무에 대응하는 Acer palmatum. Commons 분류 학명 일치, 단풍 든 잎 매크로 근접컷.",잎이 붉어지는 건 초록이 빠져나간 뒤에야 원래 색이 드러나는 거예요. 붉은색은 새로 칠한 게 아니라 내내 안에 있었어요.
10,26,수영,suyeong-1026,https://commons.wikimedia.org/wiki/File:Rumex_acetosa_-_Hapu_oblikas.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Rumex_acetosa_-_Hapu_oblikas.jpg/1280px-Rumex_acetosa_-_Hapu_oblikas.jpg,Ivar Leidus,CC BY-SA 3.0,4000,"CSV 학명 Rumex와 name_ko 수영에 대응하는 Rumex acetosa. 파일 제목 학명 일치, 꽃차례 근접컷.",잎을 씹으면 새콤한 맛이 돌아요. 그 신맛 때문에 옛날 아이들이 들에서 간식처럼 뜯어 먹었어요.
10,28,무궁화,mugunghwa-1028,"https://commons.wikimedia.org/wiki/File:(MHNT)_Hibiscus_syriacus_Pink_Rose_of_Sharon_hibiscus_flower_-_Les_Martels,_Giroussens_Tarn.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/%28MHNT%29_Hibiscus_syriacus_Pink_Rose_of_Sharon_hibiscus_flower_-_Les_Martels%2C_Giroussens_Tarn.jpg/1280px-%28MHNT%29_Hibiscus_syriacus_Pink_Rose_of_Sharon_hibiscus_flower_-_Les_Martels%2C_Giroussens_Tarn.jpg,Didier Descouens,CC BY-SA 4.0,7870,"name_ko 무궁화와 영문명 Rose of Sharon에 대응하는 Hibiscus syriacus. 파일 제목 학명과 flower 표기 일치, 꽃 근접컷.",한 송이는 하루면 지지만 다음 봉오리가 곧바로 이어 피어요. 여름 내내 꽃이 끊기지 않는 이유예요.
10,29,해당화,haedanghwa,https://commons.wikimedia.org/wiki/File:Rosa_rugosa_Tj%C3%B6rn_June_2026_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Rosa_rugosa_Tj%C3%B6rn_June_2026_01.jpg/1280px-Rosa_rugosa_Tj%C3%B6rn_June_2026_01.jpg,ArildV,CC BY-SA 4.0,7543,name_ko 해당화의 학명 Rosa rugosa로 확보. 영문명 Crab Apple은 Malus속 꽃사과를 가리켜 두 이름이 어긋난다. 한글명 기준으로 골랐다.,바닷가 모래언덕에 뿌리를 박고 살아요. 소금바람을 견디려고 잎에 깊은 주름을 잡아 두었어요.
10,30,로벨리아,robelria,https://commons.wikimedia.org/wiki/File:Lobelia_erinus_flower_(02).jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Lobelia_erinus_flower_%2802%29.jpeg/1280px-Lobelia_erinus_flower_%2802%29.jpeg,Nicola van Berkel,CC BY-SA 4.0,2048,"CSV 학명 Lobelia의 대표 원예종 Lobelia erinus. 파일 제목 학명과 flower 표기 일치, 꽃 매크로 근접컷.",꽃이 위아래로 갈라져 나비 모양을 만들어요. 아래쪽 세 갈래가 벌이 내려앉을 자리예요.
10,31,칼라,kalra,https://commons.wikimedia.org/wiki/File:Arum_lily_(Zantedeschia_aethiopica)_(46592567661).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Arum_lily_%28Zantedeschia_aethiopica%29_%2846592567661%29.jpg/1280px-Arum_lily_%28Zantedeschia_aethiopica%29_%2846592567661%29.jpg,"Bernard Spragg. NZ from Christchurch, New Zealand",Public domain,5023,"name_ko 칼라와 영문명 Calla에 대응하는 Zantedeschia aethiopica. 파일 제목 학명 일치, 꽃 근접컷.",깔때기처럼 말린 흰 부분은 꽃잎이 아니라 잎이 변한 덮개예요. 진짜 꽃은 그 안에 선 노란 기둥에 촘촘히 붙어 있어요.
11,1,서양모과,seoyangmogwa,"https://commons.wikimedia.org/wiki/File:Medlar_(Mespilus_germanica)_flower,_Ayrshire.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Medlar_%28Mespilus_germanica%29_flower%2C_Ayrshire.jpg/1280px-Medlar_%28Mespilus_germanica%29_flower%2C_Ayrshire.jpg,Rosser1954,CC BY-SA 4.0,4608,"name_ko 서양모과와 영문명 Medlar에 대응하는 Mespilus germanica. 파일 제목 학명과 flower 표기 일치, 꽃 근접컷.",서리를 맞고 무르기 전에는 먹을 수 없어요. 겨울이 지나야 비로소 단맛이 도는 늦된 열매예요.
11,2,루피너스,rupineoseu,https://commons.wikimedia.org/wiki/File:Lupinus_polyphyllus_UA_2026_G4.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Lupinus_polyphyllus_UA_2026_G4.jpg/1280px-Lupinus_polyphyllus_UA_2026_G4.jpg,George Chernilevsky,CC BY 4.0,3880,"CSV 학명 Lupinus의 대표종 Lupinus polyphyllus. 파일 제목 학명 일치, 꽃차례 컷.",뿌리에 공기 중의 질소를 붙잡아 두는 세균을 길러요. 척박한 땅에 먼저 들어가 흙을 기름지게 만들어요.
11,3,브리오니아,beurionia,https://commons.wikimedia.org/wiki/File:P1000629_Bryonia_dioica_(Cucurbitaceae)_Flower_(detail).JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/P1000629_Bryonia_dioica_%28Cucurbitaceae%29_Flower_%28detail%29.JPG/1280px-P1000629_Bryonia_dioica_%28Cucurbitaceae%29_Flower_%28detail%29.JPG,Magnus Manske,CC BY-SA 3.0,3648,"CSV 학명 Bryonia의 대표종 Bryonia dioica. 파일 제목 학명과 Flower detail 표기 일치, 꽃 근접컷.",덩굴손이 용수철처럼 감기며 몸을 끌어올려요. 뿌리는 사람 키만큼 굵어지기도 하지만 독이 있어 먹지 않아요.
11,4,골고사리,golgosari,https://commons.wikimedia.org/wiki/File:Asplenium_scolopendrium_leaves.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Asplenium_scolopendrium_leaves.jpg/1280px-Asplenium_scolopendrium_leaves.jpg,Nicolas Weghaupt,CC0,4928,"name_ko 골고사리와 영문명 Hart's-Tongue Fern에 대응하는 Asplenium scolopendrium. 파일 제목 학명 일치, 잎 컷.",고사리인데 잎이 갈라지지 않고 혓바닥처럼 통째로 길어요. 뒷면에 줄무늬처럼 늘어선 것이 홀씨주머니예요.
11,5,단양쑥부쟁이,,,,,,,미확보. name_ko 단양쑥부쟁이는 한국 고유종 Aster altaicus var. uchiyamae인데 Commons에 확인 가능한 실사가 없다. 영문명 Fig Marigold는 Mesembryanthemum속을 가리켜 과가 아예 달라 대체하지 않았다. 편집 판단 필요.,
11,6,등골나물,deunggolnamul,"https://commons.wikimedia.org/wiki/File:Eupatorium_japonicum_(at_Tsukuba_Botanical_Garden,_Ibaraki,_Japan)_01.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Eupatorium_japonicum_%28at_Tsukuba_Botanical_Garden%2C_Ibaraki%2C_Japan%29_01.jpg/1280px-Eupatorium_japonicum_%28at_Tsukuba_Botanical_Garden%2C_Ibaraki%2C_Japan%29_01.jpg,小石川人晃,CC BY-SA 4.0,6492,"name_ko 등골나물과 영문명의 Eupatoire에 대응하는 Eupatorium japonicum. 파일 제목 학명 일치, 꽃차례 컷.",꽃이 지고 마르면서 향이 진해져요. 그 향 때문에 예부터 말려서 몸에 지니고 다녔어요.
11,8,가는동자꽃,ganeundongjakkot,https://commons.wikimedia.org/wiki/File:Silene_flos-cuculi_flower_-_Niitv%C3%A4lja.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Silene_flos-cuculi_flower_-_Niitv%C3%A4lja.jpg/1280px-Silene_flos-cuculi_flower_-_Niitv%C3%A4lja.jpg,Ivar Leidus,CC BY-SA 4.0,4000,"CSV 학명 Lychnis flos-cuculi와 정확히 일치(현재 통용 학명 Silene flos-cuculi). 파일 제목 학명 일치, 꽃 근접컷.",꽃잎이 넷으로 깊게 찢어져 헝클어진 것처럼 보여요. 일부러 그렇게 갈라 두어 멀리서도 눈에 띄어요.
11,9,몰약의 꽃,,,,,,,미확보. 몰약의 원식물 Commiphora myrrha의 검증 가능한 실사가 Commons에 없다. 검색 결과는 유향과 몰약을 담은 종교화나 근연종 Commiphora wightii뿐이라 종을 특정할 수 없었다. 편집 판단 필요.,
11,10,부용,buyong,https://commons.wikimedia.org/wiki/File:Hibiscus_mutabilis_(190111-1618).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Hibiscus_mutabilis_%28190111-1618%29.jpg/1280px-Hibiscus_mutabilis_%28190111-1618%29.jpg,Wee Hong,CC BY-SA 4.0,3120,"CSV 학명 Hibiscus mutabilis와 정확히 일치. 파일 제목 학명 일치, 꽃 근접컷.",아침에 흰 꽃으로 열렸다가 저녁이면 붉게 물들어요. 하루 사이에 색이 변한다고 해서 취부용이라고도 불러요.
